artist_name,end_time,ms_played,track_name,track_id
Big Sean,21/12/2020 8:05,199758,Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ
Kendrick Lamar,21/12/2020 8:08,11070,ELEMENT.,1EaKU4dMbesXXd3BrLCtYG
ScHoolboy Q,21/12/2020 8:08,188395,Collard Greens,0zO8ctW0UiuOefR87OeJOZ
J. Cole,21/12/2020 8:13,296520,She Knows (feat. Amber Coffman & Cults),0Fs9cdPDhptWEDJmiCbkEW
G-Eazy,21/12/2020 8:14,62060,I Mean It REMIX (feat. Rick Ross & Remo),56Eh85ELaB7AkBI9QWbBZT
Mustard,21/12/2020 8:17,180434,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY
Kendrick Lamar,21/12/2020 8:21,3350,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS
Yak Gotti,21/12/2020 8:21,1150,Rock Solid (feat. Gunna & Demon Child),586NBLeYCKcm1xzl0UkLrS
ScHoolboy Q,21/12/2020 8:21,2130,Collard Greens,0zO8ctW0UiuOefR87OeJOZ
Childish Gambino,21/12/2020 8:21,1230,Sober,
Steve Monite,21/12/2020 8:21,3660,Only You - Frankie Francis Disco Jam Edit,
Pusha T,21/12/2020 8:21,1600,Hard Piano,
Kendrick Lamar,21/12/2020 8:21,1360,"Bitch, Don’t Kill My Vibe",
Childish Gambino,21/12/2020 8:21,2191,IV. Sweatpants,00GOPLxW4PGQuUYdPJh8K1
Kendrick Lamar,21/12/2020 8:21,1000,Hol' Up,6cfVDaIdvDtYH91RqC6Wox
Wu-Tang Clan,21/12/2020 8:21,4730,"Tearz (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck)",7y5zXpTN4J7K0PngQYa655
Dreamville,21/12/2020 8:21,2910,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),4nw0S8MtvcLSpXCS9M8ciL
Jeezy,21/12/2020 8:21,220,Back (feat. Yo Gotti),5OtK4qowbxqNC2dueZR3ju
Future,21/12/2020 8:21,2160,Over Your Head,0Tcw8w9pvPrZoORgxsNASW
J. Cole,21/12/2020 8:21,213593,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8
J. Cole,21/12/2020 8:21,3020,Work Out,2wAJTrFhCnQyNSD3oUgTZO
Watsky,21/12/2020 8:21,5160,Whoa Whoa Whoa,4xi5Cz4KJGaWz0hRvz9mll
Lil Wayne,21/12/2020 8:22,3240,A Milli,3uqinR4FCjLv28bkrTdNX5
Daniel Caesar,21/12/2020 8:22,34330,Hold Me Down,1Mza2sr6tPhy6jjI3HB9fW
Lil Wayne,21/12/2020 8:22,1760,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8
Polo G,21/12/2020 8:22,1430,Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1
The Weeknd,21/12/2020 8:22,2580,After Hours,2p8IUWQDrpjuFltbdgLOag
JAY-Z,21/12/2020 8:26,201373,Why I Love You,4lLmG1fatRUgnRz0Ol0WUi
J. Cole,21/12/2020 8:30,2030,G.O.M.D.,
The Weeknd,21/12/2020 8:30,3733,Blinding Lights,
ScHoolboy Q,21/12/2020 8:30,272453,Hell Of A Night,
Flume,21/12/2020 8:34,1010,Voices,
Seekae,21/12/2020 8:34,5970,Test & Recognise - Flume Re-work,24BYTj1tb5ovZcnIbtdTYD
Garden City Movement,21/12/2020 8:34,8220,Terracotta,6UEsGxrMAXC0tOtYlrLHvZ
Chris Brown,21/12/2020 8:34,206620,Loyal (feat. Lil Wayne & Tyga),5BrTUo0xP1wKXLJWUaGFtk
Kendrick Lamar,21/12/2020 8:34,810,DNA.,6HZILIRieu8S0iqY8kIKhj
Drake,21/12/2020 8:34,800,Pound Cake / Paris Morton Music 2,4RI9eX7jNcdaQOJifn7t6z
Chilly Gonzales,21/12/2020 8:34,9180,You Can Dance,7mlBwnKsERffDmGskjn2PD
Kanye West,21/12/2020 8:34,760,Good Life,14blxrgE0VWAgv5aF2wWmx
Daft Punk,21/12/2020 8:34,890,Doin' it Right (feat. Panda Bear),36c4JohayB9qd64eidQMBi
Kanye West,21/12/2020 8:34,7490,Love Lockdown,1kxeWHF9PrCVZHvVskv8lg
Kid Cudi,21/12/2020 8:34,1500,"Solo Dolo, Pt. III",27oVCAziETRbNuo5A8LNpg
Aminé,21/12/2020 8:37,2310,Caroline,5hTpBe8h35rJ67eAWHQsJx
Mustard,21/12/2020 8:37,1620,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY
Kanye West,21/12/2020 8:37,180330,FML,30Zcjs7pgEkmJA1lEbGSWT
Aminé,21/12/2020 8:37,2300,My Reality,0Q9HulJie8Hxe2mx1q4nCy
Jack Harlow,21/12/2020 8:37,1010,Tyler Herro,4DuUwzP4ALMqpquHU0ltAB
Étienne de Crécy,21/12/2020 8:37,1700,Smile (feat. Alex Gopher & Asher Roth) - Vocal Mix,
Kanye West,21/12/2020 8:37,1030,On God,
J. Cole,21/12/2020 8:37,1730,Work Out,
Kanye West,21/12/2020 8:37,1090,Monster,
A$AP Rocky,21/12/2020 8:38,1230,Buck Shots,
Moksi,21/12/2020 8:38,1580,Gipsy,7mA03cPnG3UkLgf1ed87fI
Kendrick Lamar,21/12/2020 8:38,1070,Swimming Pools (Drank) - Extended Version,40wUM3LFZOlUcZfxEIZrYK
Aminé,21/12/2020 8:38,1210,Spice Girl,4HW5kSQ8M2IQWZhSxERvla
Chance the Rapper,21/12/2020 8:40,95656,Paranoia,6Oe5tmI1bfguCp6dKHbSj6
Chance the Rapper,21/12/2020 10:50,14990,Paranoia,6Oe5tmI1bfguCp6dKHbSj6
o k h o,21/12/2020 10:52,143209,Null & Void,5xj0IEuHss2b3TVenA4Zmg
Angelo Mota,21/12/2020 10:56,195692,Do Not Disturb,6yY78BiiGjg4xjwyuqxR6s
Jesse James Solomon,21/12/2020 10:57,48447,Haze,7D5Sn4Js8AkducmrO8nOhC
KwolleM,21/12/2020 10:59,132171,Hood Antics,
KEY!,21/12/2020 11:02,157974,Demolition 1 + 2,6xKViainsWxVbLpKI23dXo
Asaiah Ziv,21/12/2020 11:05,169396,Switch Lanes,2tUXAN9unAB9rd5yXhSq1C
Adam Snow,21/12/2020 11:10,192992,9 to 5,0V15EFntt486CEJVzT0Gs8
Lo Village,21/12/2020 11:13,51114,NERD,4rg6TeIhQo6YvqyOk5KXUB
Daniel Caesar,22/12/2020 14:58,231268,Hold Me Down,1Mza2sr6tPhy6jjI3HB9fW
Jim-E Stack,22/12/2020 15:03,1950,Forgotten,
Sampha,22/12/2020 15:03,316188,Plastic 100°C,
Childish Gambino,23/12/2020 15:39,950,Sober,
Chris Brown,23/12/2020 15:39,1480,Loyal (feat. Lil Wayne & Tyga),
Drake,23/12/2020 15:39,235260,Don’t Matter To Me (with Michael Jackson),
Mac Miller,23/12/2020 15:39,2700,Ladders,
Aminé,23/12/2020 15:39,1300,Caroline,5hTpBe8h35rJ67eAWHQsJx
A Boogie Wit da Hoodie,23/12/2020 15:39,1380,Look Back at It,3Ol2xnObFdKV9pmRD2t9x8
David Scott,23/12/2020 15:39,1030,Departures,0LlGYQSAJZI5QrR5hblT6s
Kid Cudi,23/12/2020 15:39,2060,The Void,2yg7MXp8nSPaf61HVkhEr3
Childish Gambino,23/12/2020 15:39,2870,3005,2ZltjIqztEpZtafc8w0I9t
Flume,23/12/2020 15:44,1040,Jewel,7cPO2IPraPDlGIguekShlV
Kanye West,23/12/2020 15:44,1370,Touch The Sky,2dxjKgT0li4qBI3QwuN9Ih
Garden City Movement,23/12/2020 15:44,630,Terracotta,6UEsGxrMAXC0tOtYlrLHvZ
Garden City Movement,23/12/2020 15:44,2750,Terracotta,6UEsGxrMAXC0tOtYlrLHvZ
Pusha T,23/12/2020 15:44,1030,Hard Piano,3HgA5R5alihocnOYE9ihpS
Kendrick Lamar,23/12/2020 15:44,2400,"Bitch, Don’t Kill My Vibe",5h5tBFnbcVioFXiOixTn6E
Caribou,23/12/2020 15:44,1690,Never Come Back,0QEG3NGmWatNOIAVxudQfd
Kanye West,23/12/2020 15:44,980,Black Skinhead,722tgOgdIbNe3BEyLnejw4
Kendrick Lamar,23/12/2020 15:44,1170,Swimming Pools (Drank) - Extended Version,40wUM3LFZOlUcZfxEIZrYK
JID,23/12/2020 15:44,1020,Hereditary,0fK60qLRIpyT05TXzoSBY0
DaBaby,23/12/2020 15:44,1230,BOP,6Ozh9Ok6h4Oi1wUSLtBseN
David Scott,23/12/2020 15:44,308500,Departures,
JMSN,23/12/2020 15:44,2390,Love & Pain (Kaytranada Remix),
Franc Moody,23/12/2020 15:44,1780,Flesh and Blood,
Joey Bada$$,23/12/2020 15:44,1140,TEMPTATION,
Chet Faker,23/12/2020 15:44,2490,Birthday Card,
Chet Faker,23/12/2020 15:44,2860,Birthday Card,3Prt3S5X7nsEKv2VARtKrv
JID,23/12/2020 15:44,1910,Off Deez (with J. Cole),3JAeYOjyJodI4PRs44lx2l
Childish Gambino,23/12/2020 15:44,3870,3005,2ZltjIqztEpZtafc8w0I9t
Flume,23/12/2020 15:45,1310,Friends,3Y8JSCYjFznthCYb5HZ8lW
Kendrick Lamar,23/12/2020 15:45,2550,ELEMENT.,1EaKU4dMbesXXd3BrLCtYG
Kanye West,23/12/2020 15:45,1710,Famous,19a3JfW8BQwqHWUMbcqSx8
Disclosure,23/12/2020 15:45,2900,You & Me - Flume Remix,3W2ZcrRsInZbjWylOi6KhZ
Kanye West,23/12/2020 15:45,1070,POWER,2gZUPNdnz5Y45eiGxpHGSc
RÜFÜS DU SOL,23/12/2020 15:45,1400,Like An Animal,6dw1sbdCwW5sbsbcpq6QED
Jasmin Moallem,23/12/2020 15:49,2660,תל אביב,7m36MBd6lZlmDxFLobLORe
ScHoolboy Q,23/12/2020 15:49,2660,Collard Greens,0zO8ctW0UiuOefR87OeJOZ
Calvin Harris,23/12/2020 15:49,2817,Disco Heat,0iN0npS2K9sXyUFKbEdZW7
Playboi Carti,23/12/2020 15:49,1450,Magnolia,1e1JKLEDKP7hEQzJfNAgPl
Jaden,23/12/2020 15:49,4720,Again,6v1WjGvHYuwbtEmdWzN3XZ
Franc Moody,23/12/2020 15:49,2940,Dopamine,4sFyLyuJOUVMDcaSg1oHEa
"Earth, Wind & Fire",23/12/2020 15:49,1070,September,
Tom Misch,23/12/2020 15:49,4210,Disco Yes,
Kanye West,23/12/2020 15:49,1290,Stronger,
Drake,23/12/2020 15:49,261492,Laugh Now Cry Later (feat. Lil Durk),
Jungle,23/12/2020 15:49,1220,Lucky I Got What I Want,2NMyineNKTsqONSTTPkorG
Kendrick Lamar,23/12/2020 15:50,2150,i,3ODXRUPL44f04cCacwiCLC
Kendrick Lamar,23/12/2020 15:50,850,m.A.A.d city,3qX1dqmDdmMvvfMVfsx4Bh
Kendrick Lamar,23/12/2020 15:50,900,m.A.A.d city,3qX1dqmDdmMvvfMVfsx4Bh
Calvin Harris,23/12/2020 15:50,690,Merrymaking at My Place,38orAaD0ZcoVXKYokVeLND
Calvin Harris,23/12/2020 15:50,3080,Merrymaking at My Place,38orAaD0ZcoVXKYokVeLND
Drake,23/12/2020 15:50,3120,0 To 100 / The Catch Up,4jtyUzZm9WLc2AdaJ1dso7
Mura Masa,23/12/2020 15:50,3440,When U Need Me,5iGDHpBu0oAA4FHoEwYOE3
Jack Harlow,23/12/2020 15:50,1400,WHATS POPPIN,1jaTQ3nqY3oAAYyCTbIvnM
KIDS SEE GHOSTS,23/12/2020 15:50,1740,Reborn,4RVbK6cV0VqWdpCDcx3hiT
Daft Punk,23/12/2020 15:52,2340,Around the World,1pKYYY0dkg23sQQXi0Q5zN
Flume,23/12/2020 15:52,9240,Smoke & Retribution,6q21cZEUoRayXMVf5JDlSD
Kanye West,23/12/2020 15:52,2079,Wolves,432hUIl3ISDeytYW5XBQ5h
Kanye West,23/12/2020 15:52,136350,On God,2SasoXZyv82yYgHiVOvxQn
Kendrick Lamar,23/12/2020 15:53,720,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS
Kendrick Lamar,23/12/2020 15:53,6010,DNA.,6HZILIRieu8S0iqY8kIKhj
JID,23/12/2020 15:53,2720,151 Rum,
Garden City Movement,23/12/2020 15:53,2930,Terracotta,
MGMT,23/12/2020 15:53,1350,Electric Feel,
Baby Keem,23/12/2020 15:53,24940,hooligan,
DaBaby,23/12/2020 15:53,980,ROCKSTAR (feat. Roddy Ricch),7ytR5pFWmSjzHJIeQkgog4
Kanye West,23/12/2020 15:56,213877,Use This Gospel,0oPOuDmmkVp3h6puekhs6P
Avoure,23/12/2020 15:57,1172,Aura,0B2GWovtxzsh0a02PBbNl7
Kanye West,23/12/2020 15:59,135920,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8
Playboi Carti,23/12/2020 16:04,235535,wokeuplikethis*,59J5nzL1KniFHnU120dQzt
Dreamville,23/12/2020 16:05,5344,Under The Sun (with J. Cole & Lute feat. DaBaby),6MF4tRr5lU8qok8IKaFOBE
"Earth, Wind & Fire",24/12/2020 21:57,80064,September,2grjqo0Frpf2okIBiifQKs
"Earth, Wind & Fire",24/12/2020 22:02,288293,Boogie Wonderland,6ztstiyZL6FXzh4aG46ZPD
Disclosure,24/12/2020 22:02,6524,Douha (Mali Mali),1supkf9D4Obm2yTHqug3m8
Disclosure,24/12/2020 22:03,28522,Holding On,19Az4r4Tb5VKSnajMPg8hb
Popp Hunna,25/12/2020 11:04,166409,Adderall (Corvette Corvette) - Remix,2Y3USTCETS4xbjJOzT1Icm
Popp Hunna,25/12/2020 11:05,22859,Adderall (Corvette Corvette) - Remix,2Y3USTCETS4xbjJOzT1Icm
Baby Keem,25/12/2020 11:07,15594,hooligan,02iYJG3KLBJODa5JkQ4O6y
Famous Dex,25/12/2020 11:07,142000,JAPAN,5PTG6rrL6EPFD9E2QMI2pl
Baby Keem,25/12/2020 11:14,1151,hooligan,
CJ,25/12/2020 11:14,39905,Whoopty,
Kid Cudi,27/12/2020 17:42,193293,Tequila Shots,
Amber Mark,27/12/2020 17:45,186203,Lose My Cool - Couros Remix,
BEAM,27/12/2020 17:48,132182,Cactus,
Lil Nas X,27/12/2020 17:50,148653,C7osure (You Like),4no0eHn4fEB7tN1yZSXMma
ATM Curly,27/12/2020 17:54,246256,Ride With Me,2foDaqiGEPFeYN2ecxLHZU
Kid Cudi,27/12/2020 17:58,199787,Another Day,6myUpr3GDR80Dg3zqNTmmG
Kid Cudi,27/12/2020 18:02,242267,"Solo Dolo, Pt. III",27oVCAziETRbNuo5A8LNpg
Kid Cudi,27/12/2020 18:05,212040,Lord I Know,7f2voPcnDEAzX4yB8SLnU2
Kid Cudi,27/12/2020 18:08,176293,The Pale Moonlight,4EjbAh7YHU3VARkfkamZ8R
Kid Cudi,27/12/2020 18:13,325413,The Void,2yg7MXp8nSPaf61HVkhEr3
Caribou,27/12/2020 18:19,305480,Never Come Back,0QEG3NGmWatNOIAVxudQfd
Roddy Ricch,27/12/2020 18:22,224002,Down Below,4SWWe2OYC4mqf40Gc2RSdl
Petit Biscuit,27/12/2020 18:26,222893,Parachute,2XZn85D188f2bGdV3zmmrF
Kelechi,27/12/2020 18:30,234971,Gone,2KFeMNIBikcKg6JL6VoOZG
Kanye West,27/12/2020 18:31,29304,Amazing,0m3Ze0cy8qBHSsV2exAfCw
Petit Biscuit,27/12/2020 18:31,58864,Burnin,5D246C2tLKCTeZgcsRfvcA
Toro y Moi,30/12/2020 10:09,253108,Rose Quartz,0u1yF7JbPlDjqWUKZk4FaR
David Scott,30/12/2020 10:14,308500,Departures,0LlGYQSAJZI5QrR5hblT6s
KUČKA,30/12/2020 10:18,225574,Drowning,7gw6R8syjMYMkcdLNubFPu
SBTRKT,30/12/2020 10:21,206600,Hold On,
Moksi,30/12/2020 10:26,268077,Gipsy,
The Homies,30/12/2020 10:29,213040,Leaf Wraps,
JMSN,30/12/2020 10:35,288027,Love & Pain (Kaytranada Remix),
Chet Faker,30/12/2020 10:42,466300,Birthday Card,
Garden City Movement,30/12/2020 10:46,206825,My Only Love,
Flume,30/12/2020 10:51,292341,Numb & Getting Colder,4c120EhsRtQfIXBNZpomyO
Lil Wayne,30/12/2020 14:46,324189,Mona Lisa (feat. Kendrick Lamar),0dbTQYW3Ad1FTzIA9t90E8
Lil Wayne,30/12/2020 14:50,12214,Open Letter,2DnH4XlEkghUdE8ymdVom5
Lil Wayne,30/12/2020 14:50,216961,What About Me (feat. Sosamann),3JX0dOCIAiaR8MP3ryXWuM
Mac Miller,30/12/2020 14:55,305350,Dang! (feat. Anderson .Paak),5iUQMwxUPdJBFeGkePtM66
Lord Bones,30/12/2020 14:59,222051,Space Dandy.,7kmzn7R9cc6gYN7PKwhxOm
JAY-Z,30/12/2020 15:02,201373,Why I Love You,4lLmG1fatRUgnRz0Ol0WUi
CHISEKO,30/12/2020 15:06,217143,Juice,2xnv4pjbfG6VGpVVy4AcJm
Kanye West,30/12/2020 15:14,478507,Runaway,3DK6m7It6Pw857FcQftMds
Lil Durk,30/12/2020 15:17,169330,Stay Down (with 6LACK & Young Thug),5PrUgp50eMSlL8oCF1tkQX
Mustard,30/12/2020 15:20,180435,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY
REASON,30/12/2020 15:22,124752,SAUCE,0y6zN729H9Vti6RgnOeWyJ
Drake,30/12/2020 15:26,241853,Legend,1ID1QFSNNxi0hiZCNcwjUC
Drake,30/12/2020 15:29,28468,10 Bands,12d5QFwzh60IIHlsSnAvps
Drake,30/12/2020 15:29,181933,Energy,79XrkTOfV1AqySNjVlygpW
Kid Cudi,30/12/2020 15:32,193293,Tequila Shots,
Mac Miller,30/12/2020 15:33,1672,Dang! (feat. Anderson .Paak),
Mac Miller,30/12/2020 15:33,808,Ladders,
Amber Mark,30/12/2020 15:33,19737,Lose My Cool - Couros Remix,
Garden City Movement,30/12/2020 15:33,2126,Terracotta,
Kanye West,30/12/2020 15:33,3093,Wolves,432hUIl3ISDeytYW5XBQ5h
Lil Uzi Vert,30/12/2020 15:33,1104,XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO
CHISEKO,30/12/2020 15:37,217143,Juice,2xnv4pjbfG6VGpVVy4AcJm
Kendrick Lamar,30/12/2020 15:40,177000,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS
Tom Misch,30/12/2020 15:44,280878,Disco Yes,61Ivix5DTnDPVjp1dgLyov
Mura Masa,30/12/2020 15:47,192160,Love$ick (feat. A$AP Rocky),3sTN90bIP2cJ1783ctHykO
Flume,30/12/2020 15:51,223910,Friends,3Y8JSCYjFznthCYb5HZ8lW
Jack Harlow,30/12/2020 15:53,118446,WHATS POPPIN,1jaTQ3nqY3oAAYyCTbIvnM
Sylvan LaCue,30/12/2020 18:30,211435,Best Me (Remix),4KW4FC8LccARsASZ2mySEg
Asaiah Ziv,30/12/2020 18:33,169396,Switch Lanes,2tUXAN9unAB9rd5yXhSq1C
Sylvan LaCue,30/12/2020 18:38,280817,Empathy,5BtwQfYsoIGOrH3GaJZoyn
Jaxxon D. Silva,30/12/2020 18:41,188060,Tutorial on How to Smile,4WbUVKz3MBqwRhRTAM27Op
AMEN DENIRO,30/12/2020 18:44,189867,Mistakes,4VRoXN5DqFjlabfzh5hCT1
Curtis Williams,30/12/2020 18:48,216007,Watch,0bptr8mTwrynlXVQMJa3f4
B.Winters,30/12/2020 18:51,196232,Better Tomorrows,
KEY!,30/12/2020 18:52,31800,Demolition 1 + 2,
Rae Sremmurd,30/12/2020 18:55,208120,Swang,
Drake,30/12/2020 18:59,261493,Laugh Now Cry Later (feat. Lil Durk),
Lil Uzi Vert,30/12/2020 19:03,198913,Futsal Shuffle 2020 - Bonus Track,
J. Cole,30/12/2020 19:06,213594,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8
Cordae,30/12/2020 19:07,2855,Kung Fu,3CArFtrkJzWkxgjmX7ki9N
Lil Uzi Vert,30/12/2020 19:07,16456,Baby Pluto,4oPpljoKaKEZS7WQDQkVsm
Roddy Ricch,30/12/2020 19:07,139,Down Below,4SWWe2OYC4mqf40Gc2RSdl
DaBaby,30/12/2020 19:11,30545,Suge,2gwkD6igEhQbDQegRCcdoB
Jaden,30/12/2020 19:14,220996,Icon,22nyEAEM29tcBRhukR089b
MadeinTYO,30/12/2020 19:18,242307,Skateboard P (feat. Big Sean),72UCHNyJcymw81x0AKevho
Don Toliver,30/12/2020 19:21,6594,After Party,527k23H0A4Q0UJN3vGs0Da
Internet Money,30/12/2020 19:21,159742,Lemonade,7hxHWCCAIIxFLCzvDgnQHX
Don Toliver,30/12/2020 19:23,80226,No Idea,7AzlLxHn24DxjgQX73F9fU
CJ,30/12/2020 19:25,123429,Whoopty,5vGLcdRuSbUhD8ScwsGSdA
ATM Curly,31/12/2020 21:10,246256,Ride With Me,2foDaqiGEPFeYN2ecxLHZU
Kanye West,31/12/2020 21:14,236600,Touch The Sky,2dxjKgT0li4qBI3QwuN9Ih
Flume,31/12/2020 21:19,308007,Numb & Getting Colder,4c120EhsRtQfIXBNZpomyO
Kanye West,31/12/2020 21:30,236120,FML,
Toro y Moi,31/12/2020 21:34,253108,Rose Quartz,
Lil Uzi Vert,31/12/2020 21:38,210261,Baby Pluto,
Amber Mark,31/12/2020 21:42,1230,Lose My Cool - Couros Remix,
DaBaby,31/12/2020 21:42,7254,BOP,
Jungle,31/12/2020 21:42,256805,Lucky I Got What I Want,
Mild Minds,31/12/2020 21:46,7701,SWIM,2aT8QoKvwvhgx9PURO4DEP
Childish Gambino,31/12/2020 21:46,234215,3005,2ZltjIqztEpZtafc8w0I9t
The Blaze,31/12/2020 21:51,276373,Territory,2W3EgJst61RLZtPPm3EQim
The Jungle Giants,31/12/2020 21:51,14119,Sending Me Ur Loving,1qbOMlgmK2PZzvhSu0jHcy
Meek Mill,31/12/2020 21:51,1230,Blue Notes,7Gs3otHnZDq514kFHf0nx7
RÜFÜS DU SOL,31/12/2020 21:51,348,You Were Right,5HGxLtYxTriF7mMiriSpaz
Garden City Movement,31/12/2020 21:51,1393,My Only Love,1aBL7hGElHgydpTQmWvQGQ
Stormzy,31/12/2020 21:51,905,Vossi Bop,5DXKtoZLm31msT7tNGNHLG
Mac Miller,31/12/2020 21:55,245640,Hurt Feelings,5p7GiBZNL1afJJDUrOA6C8
Kendrick Lamar,31/12/2020 22:00,310720,"Bitch, Don’t Kill My Vibe",5h5tBFnbcVioFXiOixTn6E
Kendrick Lamar,31/12/2020 22:06,313786,Swimming Pools (Drank) - Extended Version,40wUM3LFZOlUcZfxEIZrYK
Mac Miller,31/12/2020 22:10,287040,Ladders,39NDBdU5Xkm5pCFGa5kZtI
J. Cole,31/12/2020 22:15,296520,She Knows (feat. Amber Coffman & Cults),0Fs9cdPDhptWEDJmiCbkEW
Stromae,31/12/2020 22:19,206066,Alors on danse - Radio Edit,2GYHyAoLWpkxLVa4oYTVko
The Blaze,31/12/2020 22:23,234680,Queens,6EjTmLZVdDfp66yawG1CDb
Kanye West,31/12/2020 22:27,256586,Lost In The World,2Im64pIz6m0EJKdUe6eZ8r
Mura Masa,31/12/2020 22:30,192160,Love$ick (feat. A$AP Rocky),
The Weeknd,31/12/2020 22:36,361026,After Hours,
Kid Cudi,31/12/2020 22:40,242266,"Solo Dolo, Pt. III",
Kendrick Lamar,31/12/2020 22:46,336013,i,
Kendrick Lamar,31/12/2020 22:52,350120,m.A.A.d city,3qX1dqmDdmMvvfMVfsx4Bh
Disclosure,31/12/2020 22:57,294600,Douha (Mali Mali),1supkf9D4Obm2yTHqug3m8
A$AP Rocky,31/12/2020 23:00,192973,Fukk Sleep (feat. FKA twigs),1AqemxWsT0iGg5Lvkm16Bt
Disclosure,31/12/2020 23:05,282812,You & Me - Flume Remix,3W2ZcrRsInZbjWylOi6KhZ
JID,31/12/2020 23:14,74850,Hereditary,0fK60qLRIpyT05TXzoSBY0
Moi Je,01/01/2021 11:21,999,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Moi Je,01/01/2021 11:21,5418,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Moi Je,01/01/2021 11:24,153600,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Moi Je,01/01/2021 11:25,68053,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
moow,01/01/2021 11:29,127050,Let Me Alone,2WJ6mjSFqWbSklgbgdUBDy
moow,01/01/2021 11:30,43957,La Vie en Rose,5F4BFUrsERvH9xqMoBxpa5
moow,01/01/2021 12:41,5398,Let Me Alone,2WJ6mjSFqWbSklgbgdUBDy
Moi Je,01/01/2021 12:45,227697,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Kid Cudi,01/01/2021 12:48,193293,Tequila Shots,30KctD1WsHKTIYczXjip5a
Amber Mark,01/01/2021 12:51,186202,Lose My Cool - Couros Remix,5SfNtcZeacegF9JSuqe8HQ
Moi Je,02/01/2021 5:22,227697,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Kid Cudi,02/01/2021 5:23,31563,Tequila Shots,
Supa Bwe,02/01/2021 5:25,104861,Breakfast & Chill (feat. Mick Jenkins),
Chuuwee,02/01/2021 5:28,178375,CALIFORNIA/EXIT,
TiDUS,02/01/2021 5:30,77438,Each Time,
JAYLIEN,02/01/2021 5:32,155520,We Fcuk,
Towkio,02/01/2021 5:33,42835,Reflection,3Ka18NiN5T4gsCZaFq6RRn
Kid Cudi,02/01/2021 5:33,1346,Tequila Shots,30KctD1WsHKTIYczXjip5a
Rexx Life Raj,02/01/2021 5:33,7639,Moonwalk,0bJQ2EJndGgy6gN63wSHty
Moi Je,02/01/2021 5:33,1904,Fais rien (Petit Biscuit Remix),6nYJaQMAbU66vlZOWXy6Q4
Amber Mark,02/01/2021 5:36,186202,Lose My Cool - Couros Remix,5SfNtcZeacegF9JSuqe8HQ
BEAM,02/01/2021 5:38,132182,Cactus,1t741g1kw8T5lvupCmgddl
Lil Nas X,02/01/2021 8:38,148653,C7osure (You Like),4no0eHn4fEB7tN1yZSXMma
ATM Curly,02/01/2021 8:42,246256,Ride With Me,2foDaqiGEPFeYN2ecxLHZU
Kid Cudi,02/01/2021 8:45,199786,Another Day,6myUpr3GDR80Dg3zqNTmmG
Kid Cudi,02/01/2021 8:45,4648,"Solo Dolo, Pt. III",27oVCAziETRbNuo5A8LNpg
Seekae,02/01/2021 8:49,2229,Test & Recognise - Flume Re-work,24BYTj1tb5ovZcnIbtdTYD
Roddy Ricch,02/01/2021 8:49,2321,Down Below,4SWWe2OYC4mqf40Gc2RSdl
Caribou,02/01/2021 8:49,2530,Never Come Back,0QEG3NGmWatNOIAVxudQfd
A Boogie Wit da Hoodie,02/01/2021 8:49,1369,Skeezers,2A4vCndSkZ3jd5nfh3a8gc
Shango,02/01/2021 8:49,2693,Ride,4jQhEKanDVqaYV8fbwrz0j
Kid Cudi,02/01/2021 8:49,2113,The Pale Moonlight,4EjbAh7YHU3VARkfkamZ8R
Petit Biscuit,02/01/2021 8:49,1718,Parachute,2XZn85D188f2bGdV3zmmrF
Kid Cudi,02/01/2021 8:49,219103,Lord I Know,7f2voPcnDEAzX4yB8SLnU2
DROELOE,02/01/2021 8:49,3413,Only Be Me,
Baby Keem,02/01/2021 8:49,1671,hooligan,
Kid Cudi,02/01/2021 8:49,2995,The Void,
Famous Dex,02/01/2021 8:49,1695,JAPAN,
Petit Biscuit,02/01/2021 8:49,882,Burnin,5D246C2tLKCTeZgcsRfvcA
