,artist,song_name,song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key,popularity,release_date,artist_id
3930,Philip George,Wish You Were Mine - Radio Edit,412luShbmlgqqgYFStIB1s,0.832,0.102,123.002,0.0293,0.0126,0.0901,0.654,177561,-4.164,0.407,0,7,66,2014-12-28,0Q9slhIaEgg190iG8udYIV
3932,Duke Dumont,Won't Look Back,1EIjtTM4j3veLBfj6gd4Vk,0.879,0.171,124.007,0.0456,0.00502,0.626,0.697,270135,-6.014,0.591,0,8,58,2014-01-01,61lyPtntblHJvA7FMMhi7E
3934,Ten Walls,Walking with Elephants,6wPMapHawG4uns1R3vHzUG,0.633,0.0612,120.007,0.0424,0.00627,0.892,0.78,325521,-6.81,0.582,0,9,59,2014-08-04,4veIvBHKoUacjuoMOm3vsg
3966,Polo & Pan,Dorothy,2GuIRSthEpYN5MO6PGD7Vx,0.427,0.0953,118.008,0.0509,0.0245,0.405,0.803,316373,-10.819,0.439,1,8,60,2014-09-21,45yEuthJ9yq1rNXAOpBnqM
3968,Polo & Pan,Feel Good,3NMFWhIDAdDGX3xmXOxHyo,0.748,0.815,96.004,0.0386,0.235,0.191,0.643,238465,-6.535,0.583,0,2,58,2020-06-19,45yEuthJ9yq1rNXAOpBnqM
3969,Polo & Pan,Les jolies choses,03WMhty0KQ2ppU30LiyKy4,0.734,0.641,142.968,0.318,0.61,0.0523,0.667,222373,-9.891,0.145,1,0,55,2021-06-18,45yEuthJ9yq1rNXAOpBnqM
3970,Polo & Pan,Zoom Zoom,1gWnuGAiTk3Q4yrIbwymUK,0.849,0.0833,94.003,0.0367,0.0459,0.613,0.678,209800,-6.983,0.502,1,7,57,2017-05-19,45yEuthJ9yq1rNXAOpBnqM
3983,Aminé,Charmander,4NP3gHruXgIo4YSJSNDRBz,0.552,0.175,87.195,0.0714,0.542,0.00377,0.708,131884,-7.101,0.596,1,10,72,2021-10-25,3Gm5F95VdRxW3mqCn8RPBJ
3984,Adele,Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,0.366,0.133,141.981,0.0282,0.578,0.0,0.604,224695,-7.519,0.13,1,5,98,2021-10-14,4dpARuHxo51G3z768sgnrY
4020,Tom Misch,For Carol - Quarantine Sessions,0r4OAH6X87B4ZzTwEk05Ya,0.242,0.0927,101.987,0.0272,0.926,0.923,0.552,284900,-12.335,0.24,1,9,48,2021-09-03,1uiEZYehlNivdK3iQyAbye
4021,Ben Pearce,What I Might Do,5ea9yZi9Dv6MuJa8V2kpUq,0.644,0.104,122.04,0.0731,0.0502,0.836,0.839,195738,-8.39,0.385,1,8,53,2012-01-01,0mnlHIcYkz3TQQ07xiFwuz
4022,De Club,My Head Is a Jungle (Remix by De Club) (Fitness Workout Mix),36BcVuMP5CuEpvGLzaJgeY,0.793,0.126,123.978,0.034,0.0685,0.00113,0.72,204487,-8.987,0.524,0,7,27,2015-07-15,57qaNuNd4dSAnQGXX7HV5q
4023,AlunaGeorge,Best Be Believing - Shadow Child Remix,4ZOuB9nVbvyeEIYKbm55O4,0.755,0.0216,124.02,0.0597,0.0136,0.565,0.85,351606,-6.832,0.534,0,11,60,2014-06-09,2VAnyOxzJuSAj7XIuEOT38
4026,Polo & Pan,Ani Kuni,12QphPukpWDR9w1iimddfP,0.623,0.0753,121.002,0.0292,0.198,0.602,0.661,276387,-6.157,0.0491,1,0,65,2021-05-07,45yEuthJ9yq1rNXAOpBnqM
4030,Yuksek,Cadenza - Edit,2eurAydCrpvsrW2nwaKDez,0.809,0.128,116.002,0.0437,0.361,0.941,0.728,221509,-7.639,0.528,1,11,52,2019-05-03,2ePIzx9NjxplS724QMZtsf
4031,A$AP Rocky,Sandman,0qkA0NU7cDKWkFXNGRcNaB,0.501,0.172,120.159,0.0436,0.143,0.000578,0.533,200160,-9.299,0.3,1,8,72,2021-10-29,13ubrt8QOOCPljQ2FL1Kca
4032,Flowervillain,no company // can't feel a thing,63U1j5xfAzheWiJ4MV5bG4,0.528,0.189,83.986,0.182,0.175,0.00223,0.466,465098,-11.206,0.0902,0,1,32,2021-10-19,4wvOIqxZnMlkGJnpdhwLkx
4033,A$AP Rocky,Palace,5iozkhSH9ZyOupcJvXfSL0,0.904,0.262,133.778,0.319,0.0715,0.0,0.62,162960,-4.126,0.551,1,7,65,2021-10-29,13ubrt8QOOCPljQ2FL1Kca
4034,Cordae,Super,1rjnHhnDtoboZAXJyJgzaz,0.684,0.361,138.975,0.352,0.123,0.0,0.897,177408,-4.776,0.409,1,1,73,2021-10-07,0huGjMyP507tBCARyzSkrv
4035,Jungle,All Of The Time - DJ Streaks Remix,0ouFThIkQRyW52ELPVjtdQ,0.674,0.122,123.992,0.0694,0.00199,0.9,0.83,286313,-7.886,0.748,0,11,51,2021-10-06,59oA5WbbQvomJz2BuRG071
4105,Frank Ocean,Biking,2q0VexHJirnUPnEOhr2DxK,0.463,0.0907,147.981,0.191,0.681,4.9e-06,0.673,277521,-7.247,0.268,1,2,70,2017-04-10,2h93pZq0e7k5yf4dywlkpM
4108,Ed Sheeran,First Times,5QYnNhTKsN3kE7OaqILA1U,0.267,0.121,98.845,0.0349,0.84,0.0,0.587,185853,-9.206,0.352,1,8,80,2021-10-29,6eUKZXaKkcviH0Ku9w2n3V
4125,CAZZETTE,Sleepless - Radio Edit,5yECq6R2S2iTV8GTxen4JV,0.602,0.299,124.006,0.0451,0.143,0.000607,0.723,221421,-10.573,0.561,0,6,53,2014-05-06,1IELhvOMg5VQlU7syRm6CS
4126,The Aston Shuffle,Tear It Down - Safia Remix,5WwRUYkUCLiizxY3vpLP2G,0.674,0.0948,110.004,0.0637,0.125,3.31e-05,0.799,278747,-6.5,0.252,0,8,41,2014-02-24,4Jv9I6DAbcjDa8HGFAjv94
4214,Itay Levi,הטעות הכי יפה,3A9gSVar0MgHpO86WXeSW9,0.533,0.099,125.09,0.0417,0.369,0.0,0.712,161485,-10.301,0.318,1,3,57,2021-05-25,6VdxGMRiiFQhI8F0FkuQZg
4215,Moshe Peretz,כוס של יין,5W4VLgOhaqHUDNuqLtuFYw,0.782,0.0645,112.079,0.0524,0.16,0.0,0.793,196495,-6.585,0.707,1,2,41,2017-06-09,2kOE3Jm5tMqLh65EiDkHJi
4216,Eden Ben Zaken,תרקדו,1q4AWk5yebCVcsl08tNAxW,0.667,0.0761,143.879,0.0935,0.0463,1.56e-05,0.558,188715,-6.127,0.352,1,9,38,2019-04-14,2eUKkTNZsIuZzV95DM0cbt
4217,Static & Ben El,אפס מאמץ,3scEZ2JrbtrqfUvgHrPnSt,0.584,0.0673,140.011,0.0458,0.113,0.0103,0.847,200143,-6.289,0.596,0,9,58,2021-06-30,0xHa28taiElkcQf9o3z76g
4218,Ben Snof,אם אשכחך ירושלים,6Ck6pFbjZmeqjjnunjvOLR,0.521,0.0557,140.071,0.0345,0.188,0.0,0.491,209189,-4.888,0.261,0,3,40,2019-11-19,1k8sIESDVitP38QJAjAtHf
4219,Eliad,יום הולדת,56YfxWKh3ZOkvRtHWBss98,0.507,0.267,91.54,0.0963,0.489,0.0,0.782,195588,-6.527,0.536,1,1,42,2020-06-25,3F78m0H4Y4a1Dvd79TKVvw
4220,Eyal Golan,ממה את מפחדת,706pZPUcsKsREHM8RqHaY0,0.384,0.114,131.796,0.0381,0.635,0.0,0.642,191608,-8.05,0.387,0,11,52,2019-04-14,54jZWpivOTllo1afYNSx5U
4221,Omer Adam,פרצופים,09PZuKctf7D3RAdaegN7zu,0.48,0.0634,190.027,0.298,0.165,0.0139,0.668,166134,-8.763,0.4,0,11,55,2021-04-22,1IAEef07H0fd9aA8aUHUlL
4222,Ran Danker,בית משוגעים,66iaD8MCoVnBtqUhuzdglT,0.577,0.122,99.05,0.173,0.104,2.97e-06,0.778,169848,-6.766,0.361,0,5,58,2021-03-03,7hD6dkjWHapWVwkI6bjDFo
4223,Eden Hason,איך את אוהבת,4j6zwZXmowzteSNjeqq1np,0.703,0.152,108.021,0.0433,0.186,0.0,0.75,179052,-5.105,0.537,1,6,48,2019-03-31,6uQl3gu1AIXyvqCAxnc2q4
4262,The Fray,Over My Head (Cable Car),1N62wozuHCvczCkY4QidpP,0.729,0.0653,116.03,0.0448,0.022,0.0,0.592,236267,-4.156,0.709,1,8,70,2005-09-13,0zOcE3mg9nS6l3yxt1Y0bK
4263,The Fray,You Found Me,4IoYz8XqqdowINzfRrFnhi,0.803,0.136,151.994,0.0413,0.0187,0.0,0.338,241853,-5.412,0.4,0,8,76,2009-02-02,0zOcE3mg9nS6l3yxt1Y0bK
4264,The Fray,Look After You,5l6hpyTGBK0LAAxgPnqTQL,0.592,0.13,78.039,0.0319,0.0575,4.47e-06,0.447,266773,-3.015,0.283,0,6,73,2005-09-13,0zOcE3mg9nS6l3yxt1Y0bK
4265,The Fray,Never Say Never,57uX2vR9j9DNiANDYfXw1i,0.492,0.176,160.139,0.0317,0.568,8.18e-06,0.23,256613,-5.767,0.262,1,8,70,2009-02-02,0zOcE3mg9nS6l3yxt1Y0bK
4281,Polo & Pan,Peter Pan,7CIkvtqLxM5mwDaItJDVuP,0.327,0.0851,126.057,0.0327,0.726,0.0246,0.709,237680,-13.404,0.438,1,5,46,2020-07-03,45yEuthJ9yq1rNXAOpBnqM
4283,Polo & Pan,Côme,31EPJW20U5028mBREdSfR1,0.542,0.366,160.0,0.049,0.662,0.941,0.265,156187,-11.321,0.0583,1,9,40,2021-06-25,45yEuthJ9yq1rNXAOpBnqM
4285,Polo & Pan,Jiminy,5E5s8Ho7qfYlKP8kJhcQa9,0.597,0.334,123.004,0.0525,0.133,0.641,0.75,372267,-8.398,0.242,1,0,40,2021-06-25,45yEuthJ9yq1rNXAOpBnqM
4286,Aminé,Wedding Crashers,3nVDOYBJpdCkRR6r1DbZum,0.496,0.0421,135.99,0.243,0.026,0.0,0.853,229800,-7.984,0.947,0,11,53,2017-07-28,3Gm5F95VdRxW3mqCn8RPBJ
4289,Tai Verdes,DRUGS,2NB2X14uGzu62fvLwNZfCV,0.457,0.6,106.872,0.0715,0.115,0.0,0.865,159547,-7.542,0.733,0,10,61,2021-05-20,2kCO8LXN1usaOPL3iEE28I
4290,Kenndog,Drip Like ME,5lNsNowjCKqgafSWE7Ie2Z,0.578,0.0803,103.981,0.231,0.0973,0.0,0.956,140063,-9.546,0.555,0,0,62,2020-03-01,2NLseG7xyv3fHY5U8AUntx
4323,Aminé,NEO,7onHzHeOVE3M9p0tNKQbXc,0.338,0.0845,116.985,0.0676,0.25,0.0,0.981,123983,-6.091,0.606,1,9,69,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4324,Lil Uzi Vert,Demon High,5MAnH0CFbD13INQBsnKI9y,0.543,0.419,150.066,0.179,0.355,0.0,0.75,197418,-10.672,0.652,0,5,74,2021-10-29,4O15NlyKLIASxsJ0PrXPfz
4325,Travis Scott,ESCAPE PLAN,4R67rQNSbbsR4TdUVOIdez,0.506,0.13,154.12,0.133,0.00207,0.0,0.839,149610,-6.714,0.44,0,5,85,2021-11-05,0Y5tJX1MQlPlqiwlOH1tJY
4326,Travis Scott,MAFIA,08F16baYbciTva9P4BvpiI,0.492,0.111,109.975,0.0483,0.0775,6.71e-06,0.855,240000,-7.578,0.385,0,0,82,2021-11-05,0Y5tJX1MQlPlqiwlOH1tJY
4327,David Guetta,"Family (feat. Annalisa, Ty Dolla $ign & A Boogie Wit da Hoodie)",28aERoVSvo3vDEKwWW9Yon,0.712,0.154,88.029,0.126,0.097,0.0,0.73,158995,-5.919,0.602,0,8,48,2021-10-28,1Cs0zKBU1kc0i8ypK3B9ai
4328,Aminé,YiPiYaY,0tlM57cmnhLbHwxU8hGox4,0.592,0.0841,147.036,0.14,0.095,0.0,0.859,105212,-4.505,0.463,1,7,64,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4329,Aminé,Colors,46hkty784UBYP0kR3KcAUJ,0.67,0.0552,79.991,0.0744,0.0441,0.000184,0.689,166569,-7.896,0.74,0,3,63,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4331,Aminé,OKWME,42D7JO9zwBTfi66tg7wBMj,0.621,0.568,96.517,0.327,0.277,0.000249,0.736,137969,-6.732,0.681,0,4,61,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4332,Aminé,Dididumduhduh,4qEmZddPnyEpGkHeGTNmWa,0.386,0.108,120.001,0.154,0.366,2.84e-05,0.939,146095,-7.526,0.414,0,0,64,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4333,Aminé,Twisted!,5IEqZd6NOoVSWk4ehFdbgG,0.466,0.254,84.034,0.221,0.148,0.000369,0.872,118117,-8.314,0.666,1,1,62,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4335,Aminé,Mad Funny Freestyle,2pGz1Afwxe0KHJtJLwm0Kd,0.61,0.319,147.945,0.302,0.0472,9.55e-06,0.833,101745,-7.556,0.793,0,9,62,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4336,Aminé,Van Gogh,120aGs0VN4gx3Xj9Yo26M8,0.518,0.159,96.527,0.0314,0.607,0.0178,0.811,139846,-7.127,0.717,1,10,61,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4337,Aminé,Between The Lines,7bxt6ecu674O1kILcWPpUl,0.84,0.106,104.995,0.06,0.0687,2.73e-06,0.779,166521,-5.817,0.498,0,11,59,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4338,Aminé,Sh!t2Luz,3Q0Zg8yOwZ0CWiCnvPv2BI,0.68,0.37,127.974,0.0764,0.25,0.0843,0.779,116643,-4.826,0.848,0,8,60,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4339,Aminé,meant2b,07Q0PGsNl7xgqB6sjHvzYu,0.346,0.173,150.01,0.0383,0.112,0.00718,0.677,135873,-7.333,0.55,1,0,60,2021-11-05,3Gm5F95VdRxW3mqCn8RPBJ
4358,Aminé,RATCHET SATURN GIRL,2q4F6OpQgx9umNB9uGFPYo,0.605,0.159,39.497,0.119,0.0378,0.0,0.538,146573,-5.413,0.657,1,3,57,2018-08-15,3Gm5F95VdRxW3mqCn8RPBJ
4463,Jonasu,Black Magic,7zx1i0jGcFwMBurajgKlO7,0.634,0.276,124.074,0.163,0.0564,0.0,0.812,174194,-4.96,0.463,1,8,78,2020-12-18,7u4ayw4QFEsolPxZgnPAMT
4466,Navos,Believe Me,44xO8889yUQHn70P73NILS,0.876,0.29,124.999,0.0408,0.129,1.39e-06,0.629,188260,-5.572,0.645,0,5,78,2021-01-22,6YCM9JwkqdEFQSzztmh4Kb
4532,Childish Gambino,Feels Like Summer,7p4vHnYXkxlzvfePJVpcTr,0.596,0.0805,165.736,0.134,0.162,0.00481,0.55,297404,-8.214,0.253,1,7,73,2018-07-11,73sIBHcqh3Z3NyqHKZ7FOL
4537,Timbaland,The Way I Are,2bLqfJjuC5syrsgDsZfGmn,0.807,0.319,114.759,0.1,0.181,0.751,0.731,179120,-6.492,0.765,0,3,78,2007-01-01,5Y5TRrQiqgUO4S36tzjIRZ
4538,Timbaland,If We Ever Meet Again (Featuring Katy Perry),360UM2DaiHZPRu0EsrOvMp,0.605,0.0605,126.091,0.0393,0.00481,0.0,0.652,292707,-7.371,0.394,1,8,69,2009-01-01,5Y5TRrQiqgUO4S36tzjIRZ
4539,50 Cent,Ayo Technology,6kfQDanT6Buh4Wu73ghbav,0.782,0.034,140.144,0.132,0.0828,0.0,0.63,247947,-5.44,0.418,0,8,68,2007-01-01,3q7HBObVc0L8jNeTe5Gofh
4540,Timbaland,Apologize,6ucR4KfvsBFWCMVFDvyKKl,0.604,0.097,118.016,0.0278,0.0292,0.0,0.653,184400,-6.017,0.101,1,8,76,2007-01-01,5Y5TRrQiqgUO4S36tzjIRZ
4541,Timbaland,Carry Out (Featuring Justin Timberlake),2DHc2e5bBn4UzY0ENVFrUl,0.574,0.256,115.68,0.113,0.114,0.0308,0.531,232467,-6.693,0.272,0,10,67,2009-01-01,5Y5TRrQiqgUO4S36tzjIRZ
4542,Bobby V.,Anonymous - Main,5fJcHhfW0ngZ4qGZqJrIQh,0.766,0.0544,124.991,0.0322,0.0144,0.0,0.715,283880,-3.373,0.597,1,8,55,2007-01-01,4HgF4KnohByNElYid7iCNb
4543,M.I.A.,Come Around,7iO8C8WokR1folp9mPdN2t,0.852,0.73,120.085,0.0483,0.307,2.34e-05,0.851,234173,-6.842,0.854,1,8,58,2007-08-20,0QJIPDAEDILuo8AIq3pMuU
4544,Timbaland,Give It To Me,0wbDgMuAoy7O7pL3a69uZx,0.711,0.0799,110.621,0.0632,0.168,0.000552,0.975,234027,-3.904,0.815,1,8,71,2007-01-01,5Y5TRrQiqgUO4S36tzjIRZ
4545,Nelly Furtado,Promiscuous,2gam98EZKrF9XuOkU13ApN,0.97,0.154,114.328,0.0506,0.0569,6.13e-05,0.808,242293,-6.098,0.868,0,10,84,2006-01-01,2jw70GZXlAI8QzWeY2bgRc
4584,Arctic Monkeys,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,0.532,0.217,85.03,0.0323,0.186,0.000263,0.548,272394,-7.596,0.405,1,5,86,2013-09-09,7Ln80lUS6He07XvHI8qqHH
4586,Stromae,bâtard,4APjoR6Fmrrl707Z1cShHS,0.749,0.746,126.012,0.248,0.0478,0.0,0.743,208827,-9.652,0.78,1,7,61,2013-01-01,5j4HeCoUlzhfWtjAfM1acR
4594,Jain,Makeba,5JdLUE9D743ob2RtgmVpVx,0.656,0.253,116.068,0.0704,0.388,0.506,0.824,249533,-9.432,0.418,1,2,61,2016-10-21,2HHmvvSQ44ePDH7IKVzgK0
4595,Elderbrook,Numb - Elderbrook VIP,4PCUyejIMnQs6mYrR90QFp,0.59,0.0582,123.993,0.0348,0.00894,0.153,0.727,199355,-9.357,0.319,0,5,56,2020-03-06,2vf4pRsEY6LpL5tKmqWb64
4607,Polo & Pan,Magic - Edit,6Sy5ie6qrZxdrdfSArtOTH,0.717,0.102,113.048,0.112,0.111,0.00968,0.595,169814,-7.481,0.284,1,7,48,2021-11-12,45yEuthJ9yq1rNXAOpBnqM
4664,Bruno Mars,777,4zm8xZiV5FxJu62EHEvZaT,0.622,0.335,102.015,0.0946,0.00269,0.000566,0.836,165001,-11.003,0.892,1,1,76,2021-11-12,0du5cEVh5yTK9QJze8zA0C
4665,Bruno Mars,Fly As Me,7GuP2hQO9oprADjY3gRhCT,0.627,0.0606,100.025,0.102,0.00756,0.0,0.783,219389,-8.521,0.48,1,2,78,2021-11-12,0du5cEVh5yTK9QJze8zA0C
4694,Lord Huron,The Night We Met,3hRV0jL3vUpRrcy398teAU,0.369,0.639,87.01,0.038,0.969,0.279,0.544,208212,-9.514,0.102,1,2,83,2015-04-06,6ltzsmQQbmdoHHbLZ4ZN25
4696,Bruno Mars,Silk Sonic Intro,62CeNjGbvQnpQvyyGXeeDU,0.553,0.617,114.993,0.0759,0.097,3.91e-06,0.696,63060,-8.702,0.674,1,1,73,2021-11-12,0du5cEVh5yTK9QJze8zA0C
4699,Bruno Mars,After Last Night (with Thundercat & Bootsy Collins),0crw01bqnefvDUDjsuKraD,0.703,0.0608,140.051,0.0816,0.0297,0.0,0.651,249444,-8.958,0.647,0,0,78,2021-11-12,0du5cEVh5yTK9QJze8zA0C
4700,Bruno Mars,Smokin Out The Window,4iN16F8JtVxG2UTzp3avGl,0.618,0.351,82.03,0.0437,0.0558,0.0,0.627,197443,-8.529,0.848,1,2,89,2021-11-05,0du5cEVh5yTK9QJze8zA0C
4701,Bruno Mars,Put On A Smile,4bbJw6usZSqkcmnqjSIOWx,0.627,0.285,143.994,0.0409,0.0471,0.0,0.548,255455,-8.949,0.493,1,9,77,2021-11-12,0du5cEVh5yTK9QJze8zA0C
4704,Bruno Mars,Blast Off,5ywsqu9AEJnEJhJ05Vf9Me,0.548,0.3,76.017,0.0373,0.0363,2.28e-06,0.482,284870,-9.946,0.346,1,11,78,2021-11-12,0du5cEVh5yTK9QJze8zA0C
4705,Kanye West,Keep My Spirit Alive,7EagormFign5ag6f16ua3I,0.644,0.194,166.35,0.344,0.201,0.00033,0.513,221250,-6.387,0.087,1,0,68,2021-08-29,5K4W6rqBFWDnAN6FQUkS6x
4706,Kanye West,24,68RhNM8ehkarnEKnCkqlsp,0.534,0.351,110.057,0.0389,0.129,0.0,0.386,197898,-6.086,0.343,0,5,72,2021-08-29,5K4W6rqBFWDnAN6FQUkS6x
4707,Kanye West,Life Of The Party (with André 3000),2yBb1CRq98SSWRuDSn36SZ,0.714,0.97,79.136,0.257,0.138,0.0,0.502,391656,-6.668,0.305,1,2,74,2021-11-14,5K4W6rqBFWDnAN6FQUkS6x
4709,Kanye West,Never Abandon Your Family,2dz1JB89afkeSv509J5Po7,0.38,0.759,90.264,0.371,0.677,0.0,0.524,207442,-9.048,0.248,0,6,64,2021-11-14,5K4W6rqBFWDnAN6FQUkS6x
4710,Kanye West,Junya,1jgcODbfAL3tV7tikF6n1j,0.69,0.303,148.07,0.0642,0.27,0.0,0.752,147669,-3.948,0.396,1,7,70,2021-08-29,5K4W6rqBFWDnAN6FQUkS6x
4766,Migos,Vaccine,5Qs6gTnyrG0KGYbuCzoK5k,0.67,0.0988,124.036,0.0595,0.109,0.0,0.845,221959,-4.806,0.504,0,4,61,2021-06-11,6oMuImdp5ZcFhWP0ESe6mG
4767,Migos,Picasso (feat. Future),2kPlWEOm2tQlaZRE01IbBQ,0.539,0.114,140.037,0.204,0.126,0.0,0.921,212521,-7.376,0.616,1,8,60,2021-06-11,6oMuImdp5ZcFhWP0ESe6mG
4778,Kanye West,Remote Control,45N9i9QraLWD6GW7xBqxnx,0.548,0.167,110.105,0.082,0.0784,7.26e-05,0.792,198614,-7.079,0.197,1,4,71,2021-08-29,5K4W6rqBFWDnAN6FQUkS6x
4782,As I Am,Saving Grace (feat. Nicola Tate) - Original Mix Edit,54LvcDPxqAUEIDYyUAaqet,0.848,0.298,122.96,0.0392,0.00158,0.00276,0.649,199043,-7.441,0.556,0,11,37,2014-12-05,6xq703R9S1pfnUYv8npQTU
4870,Joachim Pastor,Fever,6ZT8IQupnDF9yoXSfddZSv,0.485,0.111,115.017,0.04,0.146,0.19,0.807,212870,-10.631,0.196,0,3,48,2016-01-08,6eNOjuJSfKkAvbiGW90AkZ
4871,Karolina,ענן - Vooz Brothers Remix,5I8qjgvKV6O0ACqkH9bGye,0.763,0.0756,110.0,0.0407,0.000794,0.146,0.714,364268,-5.687,0.705,1,4,3,2017-03-03,1h40NvcAHSbG4O2r3932kB
4872,Crisologo,Trop beau,5j97tfPa0kGi0ieKQRiLRf,0.685,0.109,120.002,0.215,0.32,0.00128,0.797,284000,-8.948,0.156,0,8,60,2019-03-20,0y6hhrueb8GqfhuPScVLxT
4873,Sofi Tukker,Swing - Mahmut Orhan Remix,53UPLafka6xWNDyDmOnNqy,0.674,0.102,118.018,0.0494,0.488,0.1,0.814,269432,-6.673,0.263,0,5,55,2019-08-16,586uxXMyD5ObPuzjtrzO1Q
4874,Mahmut Orhan,6 Days,5ilKR6ucV43TXQFLoLVpsb,0.699,0.144,104.998,0.0333,0.0293,0.195,0.776,260560,-5.965,0.332,1,7,60,2018-06-08,3t8WiyalpvnB9AObcMufiE
4875,Synapson,Soro te karaba (feat. Victor Démé),1a66w9JwoarISVpjCU6RBt,0.563,0.0867,104.984,0.0505,0.19,0.476,0.703,352760,-11.039,0.384,0,4,49,2015-10-16,5EGOerlVYxwqxaTLEWumBR
4876,Synapson,Djon maya maï (feat. Victor Démé),3FhykKcpwCz4vp5INY0IK5,0.647,0.0766,105.012,0.0375,0.2,0.109,0.79,194707,-6.732,0.749,0,8,55,2015-10-16,5EGOerlVYxwqxaTLEWumBR
4877,FILV,Clandestina,3xwuwvyU5C93Xk2GgMfN20,0.611,0.141,102.208,0.295,0.182,4.97e-05,0.534,148822,-9.183,0.266,0,8,34,2020-06-19,438DEJaM9KJdqbBUPnVYB0
4878,DJ Dark,Clandestina - Radio Edit,6snuKeeM9VSeJx1uYddMzB,0.822,0.0709,108.015,0.0551,0.373,0.00221,0.893,152228,-4.107,0.637,1,7,54,2019-10-22,5IRiBpTO8LDFHarNWYVkdn
4879,Bon Entendeur,"L'amour, l'amour, l'amour",6OGpURRDL26WAeouxgnfX9,0.623,0.0919,98.052,0.0887,0.532,0.0116,0.581,187360,-7.767,0.382,0,2,61,2019-12-13,2lwjwKfYZCuPEJOo8t32CD
4880,Bon Entendeur,La Rua Madureira,2NTZ1nzUqueH7odDcjLq5s,0.674,0.355,101.977,0.104,0.534,0.00769,0.74,221813,-7.651,0.607,0,11,60,2019-12-13,2lwjwKfYZCuPEJOo8t32CD
4881,Bon Entendeur,Coup de tête,70BytYu52Hnt0w8GfcOR7b,0.664,0.0474,107.001,0.0357,0.087,0.427,0.608,233480,-8.786,0.123,1,5,52,2019-12-13,2lwjwKfYZCuPEJOo8t32CD
4883,Kid Francescoli,Moon (And It Went Like),24upABZ8A0sAepfu91sEYr,0.657,0.102,117.986,0.0345,0.288,0.856,0.662,390639,-10.002,0.0584,1,7,70,2017-03-03,2G7QgTep5IsJHGHm1hXygD
4884,Dan Croll,In / Out - Jakwob Remix,7ENiATbWwwNnrE4VJJfqlG,0.97,0.418,124.999,0.0607,0.00315,0.12,0.512,236747,-5.207,0.15,0,11,8,2013-01-01,5Rr15NSbi1Xjno1AEP9u21
4886,MEUTE,Hey Hey,5Ix1TtnsaCMcDjn3WAKYQE,0.636,0.0848,124.01,0.045,0.316,0.000587,0.756,328944,-10.301,0.179,1,11,49,2018-10-26,1z5xbcOeFRQXBVDpvRPh8H
4900,Rihanna,Don't Stop The Music,0ByMNEPAPpOR5H69DVrTNy,0.669,0.0535,122.668,0.0643,0.0336,6.92e-05,0.835,267080,-5.582,0.542,0,6,79,2008-06-02,5pKCCKE2ajJHZ9KAiaK11H
4902,Rihanna,Only Girl (In The World),0AH6WMe3OlAlUb5miXt2FQ,0.716,0.069,125.906,0.0432,0.129,1.07e-05,0.789,235493,-4.241,0.611,0,11,74,2010-11-16,5pKCCKE2ajJHZ9KAiaK11H
4904,Kelly Rowland,Commander,3nIrIytGbcXAK7huhwiXiW,0.876,0.362,124.638,0.138,0.0173,8.46e-06,0.395,218107,-3.859,0.567,0,11,61,2011-01-01,3AuMNF8rQAKOzjYppFNAoB
4946,Klangkarussell,Sun Don't Shine,1xU08ZbBCDmwZ4eghweS1c,0.59,0.103,119.884,0.0561,0.191,0.000977,0.455,237695,-7.659,0.221,0,5,49,2021-05-12,0LyfQWJT6nXafLPZqxe9Of
4948,Nicolas Jaar,Mi Mujer,4QHKR48C18rwlpSYW6rH7p,0.635,0.105,124.005,0.0517,0.105,0.846,0.816,411125,-8.354,0.307,0,10,60,2010-01-25,5a0etAzO5V26gvlbmHzT9W
4950,Shouse,Love Tonight - Edit,6OufwUcCqo81guU2jAlDVP,0.681,0.0861,123.028,0.0265,0.00214,0.000307,0.727,241970,-7.114,0.448,0,5,86,2017-12-14,2TcGJdSOiOvITBzhvfX8XB
4951,Ash,Sing It Back,2UhRf78iodPFuJa7TGMSFn,0.425,0.0826,119.984,0.0459,0.414,0.0265,0.834,252000,-8.922,0.595,0,1,58,2018-02-16,4nkuNzBcYGlNmAqFWbHLqS
4953,Oliver Koletzki,Bones,2nEMZAY2Hoa4eZwmvvt8vP,0.534,0.105,125.026,0.0496,0.0239,0.486,0.823,295893,-7.089,0.0395,0,10,55,2014-05-16,1WjBIvYAnZTkTh5UiZNwlR
